ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,domicilios_total_2010,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita,ind_ag013,abast_rede_geral_ibge_2010
2013,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2576,278,2854,1002,2803,2478,325,2727.5353293413177,144.768115942029,2872.3034452833467,2553.282850448172,342.7163561076605,611.5714285714286,2895.9992065558326,100.64132604356506,5.072463768115942,95.56886227544912,101.47159097953163,12.008281573498966,89.46330940603266,15.835333402900966,73.48971628084382,966,120.32298136645963,214.7142857142857,50.82608695652174,2.848303393213573,191.66,30.349999999999994,170.415,136.332,100.19,171.17666852427354,1026,882
2014,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2608,265,2873,1015,2803,2478,325,3024.905747126437,145.731884057971,3170.637631184408,2882.353094881131,344.99792960662523,615.6428571428571,3227.351024487756,110.35982008995502,5.0724637681159415,105.28735632183908,112.33383308345827,12.008281573498964,100.32555150995931,12.093574483433812,88.0919945282902,966,121.8840579710145,217.5,51.48550724637681,2.830541871921182,194.07,23.47,177.641,142.1128,125.19,160.89349947356683,1145,882
2015,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2639,252,2891,1028,2803,2478,325,3031.612840466926,146.64492753623188,3178.257768003158,2905.19665665708,347.15942028985506,619.4999999999999,3252.356076946935,109.93627699768793,5.0724637681159415,104.86381322957199,112.49934544956537,12.008281573498964,100.4910638760664,17.908123540098625,88.0860534124629,966,123.44513457556936,220.28571428571428,52.14492753623189,2.812256809338521,192.65,34.5,168.5,134.8,118.74000000000001,152.27664609882586,1155,882
2016,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2668,239,2907,1041,2803,2478,325,3025.9608069164265,147.45652173913044,3173.417328655557,2901.2632188948755,349.0807453416149,622.9285714285713,3250.3439642364906,109.16468278828886,5.072463768115942,104.09221902017292,111.81093788223222,12.008281573498964,99.80265630873326,9.316634903348769,105.86259924391139,966,125.00621118012423,223.07142857142856,52.80434782608696,2.792507204610951,183.65,17.110000000000014,171.673,137.3384,145.39000000000001,155.43393200147287,1161,882
2017,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2695,228,2923,1054,2803,2478,325,3025.7949399114486,148.268115942029,3174.0630558534776,2894.8799869176287,351.00207039337477,626.3571428571428,3245.8820573110033,108.58922531144295,5.072463768115942,103.51676154332701,111.04625580947666,12.008281573498966,99.0379742359777,11.240411209100868,104.68587158457565,966,126.5672877846791,225.85714285714283,53.46376811594203,2.7732447817836814,191.63,21.539999999999992,176.552,141.2416,147.86,159.8601753241074,1169,882
2018,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2722,217,2939,1067,2803,2478,325,2984.7238987816313,149.07971014492756,3133.803608926559,2859.018249343664,352.9233954451346,629.7857142857143,3211.941644788799,106.62822759192103,5.072463768115943,101.5557638238051,109.28688822010204,12.008281573498964,97.27860664660308,21.3678390558937,100.79929194643707,966,128.12836438923395,228.64285714285714,54.1231884057971,2.7544517338331773,215.23,45.99000000000001,183.03699999999998,146.4296,147.6,168.01260347109945,1161,882
2019,354830,Santo Expedito,não,0.9333333333333333,0.9829192546583851,0.732,0.714,0.828,0.664,2749,207,2956,1081,2803,2478,325,2978.4229417206293,149.94202898550725,3128.364970706137,2862.5045535247446,354.9648033126294,633.4285714285714,3217.469356837374,105.83102065988284,5.072463768115942,100.7585568917669,108.8453774302224,12.008281573498964,96.83709585672344,19.1801288635727,101.25442229700576,966,129.8095238095238,231.64285714285714,54.833333333333336,2.7345050878815913,214.18,41.08000000000001,185.424,148.3392,150.2,170.5637408939083,1167,882
2010,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4133,144,4277,1347,4277,4133,144,4108.7141796585,120.65775798069784,4229.371937639198,4108.7141796585,63.504083147735706,88.90571640682998,4172.2182628062355,98.88641425389754,2.821083890126206,96.06533036377134,97.5501113585746,1.4847809948032664,96.06533036377132,16.460247702756696,93.35771696920438,1347,20,28,38,3.1752041573867853,250.3,41.20000000000002,221.46,177.168,165.4,147.67143673104735,1324,1294
2011,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4175,139,4314,1377,4277,4133,144,4274.427054742676,121.70155902004454,4396.12861376272,4281.065443588488,64.05345211581292,89.67483296213808,4345.118895704301,101.90376944280762,2.8210838901262063,99.08268555268141,100.72134667835655,1.4847809948032664,99.23656568355328,20.995654779742278,91.96399165660335,1347,20.44543429844098,28.62360801781737,38.84632516703786,3.132897603485839,266.96,56.04999999999998,227.725,182.18,167.54,145.9620439414893,1396,1294
2012,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4220,135,4355,1408,4277,4133,144,4256.3217522658615,122.85820341499631,4379.179955680858,4262.958067020508,64.66221232368225,90.52709725315516,4327.62027934419,100.5552228629359,2.821083890126207,97.7341389728097,99.37130377368977,1.4847809948032664,97.8865227788865,19.30473630937838,92.81940974926653,1347,20.905716406829992,29.26800296956199,39.72086117297699,3.093039772727273,286.51,55.31,247.79299999999998,198.2344,184,159.50037873556983,1408,1294
2013,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4267,131,4398,1439,4277,4133,144,4319.256696808165,124.07126948775056,4443.327966295915,4326.071936784261,65.30066815144767,91.42093541202674,4391.372604935709,101.03064952923863,2.8210838901262063,98.20956563911243,99.84930888894291,1.4847809948032666,98.36452789413964,10.390658010986051,96.30481161581642,1347,21.365998515219005,29.91239792130661,40.59539717891611,3.0562890896455874,260.33,27.049999999999983,241.39499999999998,193.11599999999999,185.98000000000002,153.11805035164713,1446,1294
2014,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4312,127,4439,1471,4277,4133,144,4385.607208652273,125.22791388270231,4510.835122534975,4395.566952502353,65.909428359317,92.27319970304382,4461.47638086167,101.61827264102219,2.8210838901262068,98.79718875089598,100.50633883445978,1.4847809948032666,99.02155783965651,15.963536918869645,99.91625753271704,1347,21.84112843355605,30.577579806978473,41.498144023756495,3.017675050985724,274.25,43.78,243.60399999999998,194.8832,194.72,152.18148535084637,1487,1294
2015,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4358,124,4482,1503,4277,4133,144,4293.010094614397,126.44097995545658,4419.4510745698535,4299.838463874673,66.5478841870824,93.16703786191538,4366.386348061756,98.60444164591374,2.8210838901262068,95.78335775578753,97.4204896934796,1.4847809948032664,95.93570869867632,14.67987265652635,100.78410758481719,1347,22.316258351893094,31.242761692650337,42.40089086859688,2.9820359281437128,254.43,37.349999999999994,228.28500000000003,182.62800000000004,184.06,145.68760435690547,1473,1294
2016,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4397,122,4519,1532,4277,4133,144,4234.982919273031,127.48478099480327,4362.4677002678345,4241.711145326647,67.0972531551596,93.93615441722346,4308.808398481807,96.53612968063364,2.8210838901262068,93.71504579050743,95.34871428373106,1.4847809948032662,93.8639332889278,12.112051592099952,120.03721401360843,1347,22.746844840386043,31.84558277654046,43.219005196733484,2.949738903394256,248.1,30.049999999999983,227.065,181.65200000000002,218.05,146.89454533095184,1469,1294
2017,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4436,119,4555,1561,4277,4133,144,4212.231822307724,128.5003711952487,4340.732193502972,4218.939469400087,67.63177431328879,94.68448403860431,4286.571243713375,95.29598668502683,2.8210838901262063,92.47490279490063,94.10694278185237,1.4847809948032664,92.6221617870491,17.139001349527668,117.69667228952613,1347,23.17743132887899,32.44840386043059,44.03711952487008,2.918001281229981,266.76,45.72,234.756,187.8048,221.04,152.69034336654911,1477,1294
2018,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4476,117,4593,1591,4277,4133,144,4195.498068819891,129.57238307349667,4325.070451893388,4199.370355867196,68.19599109131403,95.47438752783967,4267.56634695851,94.16656764409727,2.8210838901262068,91.34548375397107,92.91457319744197,1.4847809948032664,91.4297922026387,15.965276467257967,118.25975184838956,1347,23.622865627319968,33.07201187824796,44.88344469190794,2.8868636077938405,264.95,42.29999999999998,235.34,188.27200000000002,222.65,153.6807103021814,1487,1294
2019,354840,Santópolis do Aguapeí,não,0.9773413897280967,0.979560938682816,0.74,0.719,0.83,0.68,4515,115,4630,1621,4277,4133,144,4125.900035597734,130.61618411284337,4256.516219710577,4132.472100426788,68.74536005939123,96.24350408314773,4201.217460486178,91.93339567409454,2.8210838901262068,89.11231178396834,90.73903802345957,1.4847809948032662,89.2542570286563,11.627357561916762,120.25340871585388,1347,24.06829992576095,33.69561989606533,45.72976985894581,2.8562615669339912,253.97,29.53,233.299,186.63920000000002,224.44,154.9177965900848,1478,1294
2010,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,419086,314,419400,144600,419400,419086,314,417413.21576763486,858.5228215767635,418271.7385892116,399366.83402489626,3248.4647302904564,614.8879668049792,402615.2987551867,99.73098201936375,0.20470262793914246,99.52627939142461,95.99792531120332,0.7745504840940526,95.22337482710927,18.1552151140414,89.96790198303202,144600,1120,212,296,2.900414937759336,47807.2,8679.5,41731.549999999996,33385.24,30036,273.90846619067497,174926,143915
2011,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,419907,315,420222,145500,419400,419086,314,418462.3965206047,860.2054771784232,419322.6019977832,400826.20358277985,3254.8315352697095,616.093112033195,404081.03511804953,99.78597074826715,0.20470262793914246,99.581268120328,96.15894339612147,0.7745504840940526,95.38439291202742,22.485603604615385,88.39904986707748,144600,1126.9709543568465,213.31950207468878,297.84232365145226,2.888123711340206,50575.159999999996,11372.129999999997,42614.668999999994,34091.735199999996,30136.77,279.003606486468,176112,143915
2012,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,420743,315,421058,146406,419400,419086,314,424555.6673174756,861.9167911479943,425417.5841086236,406996.18453537906,3261.306777316736,617.3187828492393,410257.4913126958,101.03538802460079,0.20470262793914246,100.83068539666165,97.43491189163863,0.7745504840940526,96.66036140754458,27.060020887748326,112.48117438952825,144600,1133.9883817427385,214.6478008298755,299.69692946058086,2.8759613677035096,52566.7,14224.559999999998,42609.508,34087.606400000004,38342.14,274.9660105111653,179432,143915
2013,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,421580,316,421896,147317,419400,419086,314,428410.615043846,863.6321991701244,429274.24724301614,410827.83538631944,3267.797510373444,618.5473858921162,414095.6328966929,101.74883081209968,0.20470262793914246,101.54412818416054,98.15111612736146,0.7745504840940525,97.37656564326741,26.263336572927365,86.7782498360135,144600,1141.0445366528354,215.98343015214382,301.56177040110646,2.863864998608443,52331.659999999996,13744.04,42710.831999999995,34168.6656,29650.97,273.13977285603835,181826,143915
2014,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,422421,316,422737,148234,419400,419086,314,433495.3407397284,865.3537482710926,434360.6944879995,416141.8878172879,3274.311479944675,619.780387275242,419416.19929723255,102.74962789819664,0.20470262793914246,102.5449252702575,99.21445231839951,0.7745504840940525,98.43990183430546,26.087807830772412,110.31702837937215,144600,1148.1471645919778,217.32785615491008,303.4388934993084,2.851822119081992,51940.47,13550.129999999997,42455.379,33964.3032,37468.41,268.3214695014485,184761,143915
2015,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,423262,317,423579,149156,419400,419086,314,437409.6411527263,867.0773443983403,438276.7184971247,420439.7179572029,3280.833195020747,621.0148547717843,423720.55115222366,103.46988837905673,0.20470262793914248,103.26518575111758,100.03341788715296,0.7745504840940526,99.25886740305891,24.09490173332327,111.3920501561658,144600,1155.288520055325,218.67961272475793,305.3262517289073,2.8398388264635686,47825.47,11523.5,39759.020000000004,31807.216000000004,35430.71,249.03159800214496,187216,143915
2016,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,424281,318,424599,150118,419400,419086,314,439639.312260661,869.1653112033196,440508.4775718643,423104.27564967057,3288.7336099585063,622.5102904564316,426393.00925962906,103.74694183732518,0.20470262793914248,103.54223920938604,100.42251848441212,0.7745504840940526,99.64796800031807,25.177544826368404,110.84903717257195,144600,1162.7396957123099,220.09001383125863,307.2954910096819,2.8284349644945976,48476.49,12205.189999999995,39932.857,31946.285600000003,35412.15,248.851921609701,188929,143915
2017,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,425302,319,425621,151086,419400,419086,314,444083.0108290644,871.2573720608575,444954.26820112526,427822.96448807605,3296.6495159059477,624.0086583679114,431119.614003982,104.54236708271567,0.20470262793914246,104.33766445477653,101.29190383086876,0.7745504840940527,100.51735334677471,22.581197848278197,112.22960710666791,144600,1170.2373443983404,221.50921161825724,309.2770124481328,2.817077690851568,47218,10662.39,39754.327,31803.4616,35692.9,245.26037188458298,191608,143915
2018,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,426327,319,426646,152061,419400,419086,314,446252.40094161534,873.3555739972337,447125.7565156126,430148.9330675834,3304.5886583679116,625.5114246196404,433453.52172595134,104.80017544184466,0.20470262793914246,104.59547281390552,101.59559019091972,0.7745504840940526,100.82103970682567,22.7928293606696,112.1167677465811,144600,1177.7892116182572,222.9386721991701,311.2728630705394,2.805755584929732,47720.71,10876.899999999994,40106.880000000005,32085.504000000004,35973.229999999996,246.23254190194226,193321,143915
2019,354850,Santos,sim,0.8227193213130124,0.8095635660236473,0.84,0.807,0.852,0.861,427353,320,427673,153042,419400,419086,314,446765.2016257959,875.4578699861687,447640.6594957821,430574.1904859572,3312.543291839558,627.017123098202,433886.73377779673,104.66890813677321,0.20470262793914246,104.46420550883407,101.45291701318455,0.7745504840940528,100.6783665290905,24.098831650778934,111.42255696297605,144600,1185.38755186722,224.3769294605809,313.2809958506224,2.794481253512108,49264.380000000005,11872.140000000007,40953.882,32763.1056,36505.49,251.1440372483067,194324,143915
2010,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5040,5428,10468,3350,10468,5040,5428,6949.502089552238,1665.505671641791,8615.007761194029,5265.247761194029,1556.1385074626864,1546.7641791044775,6821.386268656715,82.29850746268656,15.91044776119403,66.38805970149252,65.1641791044776,14.865671641791042,50.29850746268656,18.235533822330886,7.9995328739927585,3350,498,495,533,3.124776119402985,490.8,89.5,428.15000000000003,342.52000000000004,27.4,168.79104193574182,2603,2224
2011,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5077,5393,10470,3382,10468,5040,5428,7091.3759018445935,1665.823880597015,8757.199782441608,5478.528478748772,1556.4358208955223,1547.0597014925372,7034.964299644294,83.64087662312902,15.91044776119403,67.73042886193498,67.19163609975448,14.865671641791046,52.32596445796343,16.610602018327334,8.203606961909012,3350,502.75701492537314,499.72835820895523,538.0913432835821,3.0958013010053222,517.26,85.91999999999996,457.11600000000004,365.69280000000003,30,176.6050227874624,2681,2224
2012,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5115,5357,10472,3415,10468,5040,5428,7218.070898034648,1666.1420895522388,8884.212987586887,5567.7223736639135,1556.7331343283583,1547.3552238805971,7124.455507992272,84.83778635969144,15.91044776119403,68.9273385984974,68.0333795644793,14.865671641791046,53.16770792268826,17.073311971586293,8.177224347521074,3350,507.6626865671642,504.6044776119403,543.3417910447761,3.066471449487555,518.06,88.44999999999993,456.145,364.916,29.84,173.13661037984505,2755,2224
2013,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5153,5323,10476,3448,10468,5040,5428,7320.452984375515,1666.7785074626868,8987.231491838202,5650.7501732853,1557.32776119403,1547.9462686567165,7208.07793447933,85.78876949062811,15.910447761194032,69.87832172943408,68.80563129514442,14.865671641791046,53.93995965335338,18.262457605009132,32.851160206828766,3350,512.5683582089553,509.48059701492537,548.5922388059702,3.0382830626450117,536.62,98,468.02,374.416,123,175.15945776569322,2820,2224
2014,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5190,5288,10478,3481,10468,5040,5428,7445.323175268012,1667.0967164179103,9112.419891685922,5678.5805788809685,1557.6250746268659,1548.241791044776,7236.2056535078345,86.96716827339112,15.91044776119403,71.05672051219709,69.0609434387081,14.865671641791048,54.19527179691705,15.560139464412837,70.53787627370724,3350,517.4740298507463,514.3567164179104,553.8426865671642,3.0100545820166618,547.81,85.23999999999995,488.142,390.5136,275.46,179.62623125726327,2895,2224
2015,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5228,5253,10481,3515,10468,5040,5428,7571.585162759459,1667.5740298507462,9239.159192610205,5702.09561891651,1558.0710447761192,1548.6850746268656,7260.166663692629,88.15150455691446,15.91044776119403,72.24105679572043,69.26978974995353,14.865671641791042,54.40411810816249,20.731408771632484,51.71080717320863,3350,522.5283582089552,519.3805970149253,559.2522388059701,2.9817923186344237,531.03,110.08999999999997,453.967,363.1736,187.8,164.26483738131395,2972,2224
2016,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5270,5221,10491,3549,10468,5040,5428,7617.331211239779,1669.1650746268658,9286.496285866644,5731.746628576231,1559.5576119402986,1550.1626865671642,7291.30424051653,88.51869493724759,15.910447761194032,72.60824717605355,69.50056467940644,14.865671641791046,54.63489303761539,21.43930449715573,65.12496711391739,3350,527.5826865671642,524.4044776119403,564.6617910447761,2.956043956043956,559.02,119.84999999999997,475.125,380.1,247.54,170.88824060142971,3016,2224
2017,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5311,5190,10501,3583,10468,5040,5428,7579.784982419543,1670.7561194029852,9250.541101822528,5736.7100657223955,1561.0441791044775,1551.6402985074628,7297.754244826873,88.09200173147822,15.91044776119403,72.18155397028418,69.49580273142438,14.865671641791046,54.63013108963333,18.593684056003077,66.4634133478469,3350,532.6370149253731,529.4283582089553,570.0713432835821,2.9307842590008373,544.97,101.32999999999998,474.03900000000004,379.23120000000006,252.05,171.3421936524115,3027,2224
2018,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5352,5158,10510,3618,10468,5040,5428,7634.508789556295,1672.1880597014924,9306.696849257787,5806.38107478265,1562.382089552239,1552.9701492537315,7368.763164334889,88.5508739225289,15.91044776119403,72.64042616133486,70.11192354267259,14.865671641791048,55.24625190088154,18.222598080670654,66.90991158050895,3350,537.84,534.6,575.64,2.9049198452183527,543.9399999999999,99.11999999999995,474.556,379.64480000000003,254.02,170.29955174537133,3076,2224
2019,354860,São Bento do Sapucaí,sim,0.8543987706492508,0.9202621518296014,0.72,0.638,0.812,0.719,5394,5126,10520,3653,10468,5040,5428,7856.436432977216,1673.7791044776118,9530.215537454827,6029.190823908526,1563.868656716418,1554.4477611940297,7593.059480624944,90.59140244728924,15.910447761194026,74.68095468609522,72.17737148883026,14.865671641791046,57.311699847039215,16.948410744570282,68.13145545734432,3350,543.0429850746269,539.7716417910448,581.2086567164179,2.8798248015329864,548.37,92.94000000000005,483.31199999999995,386.64959999999996,263.42999999999995,168.5423763113981,3193,2224
2010,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,752658,12805,765463,239174,765463,752658,12805,750648.1445934759,8730.811308921539,759378.9559023974,681925.0099760008,26253.24236330036,21375.76566432806,708178.2523393012,99.20518116517681,1.1405922048383186,98.0645889603385,92.51632702551281,3.4297206218067187,89.08660640370609,55.263773800957836,15.479989697094254,239174,8203,6679,2728,3.2004440281970448,103399.2,57142.299999999996,63399.59,50719.672,7851.4,231.396704435183,243026,234545
2011,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,757325,12832,770157,243472,765463,752658,12805,767016.2569331494,8784.350707016649,775800.6076401661,699909.824853194,26414.233449287967,21506.846910617376,726324.0583024819,100.73278664482255,1.1405922048383186,99.59219443998424,94.30857062942776,3.4297206218067187,90.87885000762104,52.72135379905233,19.650648241967023,239174,8350.409392325253,6799.022836930436,2777.022652963951,3.163226161529868,99529.69,52473.40000000001,62798.31,50238.648,9872.220000000001,224.31097493485976,251247,234545
2012,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,762560,12868,775428,247847,765463,752658,12805,795670.5759996346,8844.471322133677,804515.0473217682,729327.4039806084,26595.014023263397,21654.041041250304,755922.4180038718,103.75109582343794,1.1405922048383186,102.61050361859962,97.4845398933069,3.4297206218067178,94.05481927150018,50.801120481113195,16.53018488892208,239174,8500.459669529297,6921.1959201250975,2826.9235619256274,3.128655985345798,98661.19,50120.990000000005,63576.496999999996,50861.1976,8407.449999999999,218.91243539175915,263513,234545
2013,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,767831,12904,780735,252301,765463,752658,12805,814281.8776683165,8905.002550444447,823186.8802187609,747586.806081605,26777.02929666268,21802.24048182495,774363.8353782677,105.43742501857365,1.1405922048383188,104.29683281373534,99.18395299022941,3.4297206218067178,95.75423236842269,48.84410145598601,15.284544041285997,239174,8653.219426024567,7045.575100136302,2877.725538729126,3.094458603017824,97185,47469.14,63956.602,51165.2816,7820.38,215.18785070476778,272657,234545
2014,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,773137,12941,786078,256835,765463,752658,12805,827786.0423347276,8965.944391948957,836751.9867266766,763884.2188376129,26960.279269485814,21951.445232341306,790844.4981070987,106.44643238033333,1.1405922048383184,105.30584017549502,100.60636452198113,3.4297206218067178,97.17664390017441,46.43953328431974,16.11789530779139,239174,8808.722959017285,7172.18830224021,2929.4399892964952,3.0606342593493876,89335.76,41487.10999999999,60294.782999999996,48235.8264,7774.6,199.55782998642576,280242,234545
2015,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,778481,12978,791459,261449,765463,752658,12805,842575.1132322839,9027.319658491306,851602.4328907751,781673.657610862,27144.83253614523,22101.711143351702,808818.4901470073,107.59905856030132,1.1405922048383184,106.458466355463,102.19335305391779,3.4297206218067178,98.76363243211107,45.58103157500476,23.532989470535593,239174,8966.970268507446,7301.03552643682,2982.066913627735,3.0272022459447157,77533.48,35340.56,52795.087999999996,42236.0704,9939.41,171.6690588657973,288399,234545
2016,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,782548,12993,795541,265295,765463,752658,12805,860660.4432038259,9073.878632292808,869734.3218361187,792047.0292228757,27284.833731927385,22215.702120631842,819331.862954803,109.32614684046689,1.1405922048383186,108.18555463562858,102.99052631540084,3.4297206218067187,99.56080569359412,44.378641786362174,27.576443895987552,239174,9098.877323622133,7408.436138543487,3025.934089825817,2.9987033302549992,80099.76999999999,35547.18999999999,55216.736999999994,44173.389599999995,12181.449999999999,175.77051751525974,297389,234545
2017,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,786636,13009,799645,269198,765463,752658,12805,865931.2815250177,9120.688536379372,875051.9700613971,801910.4227448057,27425.589466246332,22330.307453987476,829336.012211052,109.43005584495585,1.1405922048383186,108.28946364011753,103.71302418086177,3.4297206218067187,100.28330355905504,41.61847230120495,35.1124898601716,239174,9232.73931949125,7517.428491391205,3070.451403580657,2.9704715488227995,80151.14,33357.68,56800.763999999996,45440.6112,15955.33,179.712333792567,302054,234545
2018,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,790745,13026,803771,273158,765463,752658,12805,871610.9917151768,9167.749370751,880778.7410859278,811713.0183272605,27567.099739102072,22445.527143418596,839280.1180663626,109.58080611093554,1.1405922048383184,108.44021390609723,104.41781528151208,3.4297206218067178,100.98809465970535,39.840496838710415,20.386883116995268,239174,9368.556256114794,7628.012584979972,3115.618854892254,2.942513124272399,78683.07999999999,31347.72999999998,56739.669,45391.7352,9253.96,178.34922852373055,306924,234545
2019,354870,São Bernardo do Campo,não,0.9651024993210603,0.9940006904337604,0.805,0.752,0.861,0.807,794875,13042,807917,277176,765463,752658,12805,875224.514381002,9215.038323563598,884439.5527045657,817982.6080444998,27709.29595608218,22561.3053383729,845691.9040005819,109.47158590604798,1.1405922048383186,108.33099370120966,104.67559217104998,3.4297206218067178,101.24587154924326,37.78736888786453,21.334511311922284,239174,9506.362430698988,7740.21634458595,3161.4478496826578,2.9148158570727625,77750.24,29379.770000000004,57184.401,45747.5208,9760.01,179.00503151654252,311125,234545
2010,354880,São Caetano do Sul,não,0.8874509872874651,0.8864663372777943,0.862,0.811,0.887,0.891,149263,0,149263,50492,149263,149263,0,149203.87657450684,41.386397845203206,149245.26297235204,149038.330983126,180.32644775409966,5.912342549314743,149218.65743088012,99.98811692941455,0.027727164699358316,99.96038976471519,99.9702923235364,0.12081121761863264,99.84948110591776,24.885028682050454,0,50492,61,2,14.000000000000002,2.9561712746573714,17687.02,4401.42,14606.026,11684.820800000001,0,268.20020034170057,56873,50472
2011,354880,São Caetano do Sul,não,0.8874509872874651,0.8864663372777943,0.862,0.811,0.887,0.891,149468,0,149468,50908,149263,149263,0,151846.13836590922,41.44323853283689,151887.58160444206,151677.66111617687,180.57411075021784,5.920462647548127,151858.2352269271,101.61879573182358,0.027727164699358316,101.59106856712422,101.59916184529605,0.12081121761863264,101.47835062767741,22.85870556869414,0,50492,61.50257466529351,2.016477857878476,14.115345005149331,2.9360414866032842,18063.84,4129.16,15173.428,12138.742400000001,0,273.77077918348573,58277,50472
2012,354880,São Caetano do Sul,não,0.8874509872874651,0.8864663372777943,0.862,0.811,0.887,0.891,149751,0,149751,51328,149263,149263,0,154223.6267762292,41.521706408936076,154265.14848263815,154052.5116411153,180.91600649607858,5.931672344133725,154233.4276476114,103.01443628599351,0.02772716469935832,102.98670912129415,102.99325389988138,0.12081121761863264,102.87244268226274,19.835850221748156,0,50492,62.00998177929176,2.033114156698091,14.231799096886636,2.91753039276808,17813,3533.3599999999988,15339.648000000001,12271.718400000002,0,272.50320690286054,59565,50472
