ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita
2011,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1797,2355,4152,1359,4120,1778,2342,2306.6666666666665,1632.8089887640451,3939.4756554307114,1613.1390728476822,522.4988764044944,1670.1303370786518,2135.6379492521764,94.88139825218477,39.325842696629216,55.55555555555555,51.43636679316417,12.584269662921347,38.852097130242825,15.101300650325184,60.1510331084152,171.02022471910112,546.6539325842697,534.438202247191,3.055187637969095,159.92000000000002,24.150000000000034,143.015,114.41199999999999,68.82,242.8940718152304
2012,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1817,2370,4187,1383,4120,1778,2342,2328.129428778019,1646.5730337078653,3974.702462485884,1604.5625451916123,526.9033707865168,1684.208988764045,2131.465915978129,94.92960263878395,39.325842696629216,55.60375994215473,50.90675700926987,12.584269662921347,38.322487346348524,22.89639381797367,57.6772324471711,174.04044943820224,556.3078651685394,543.8764044943821,3.0274765003615327,174.7,40,146.7,117.36,67.69,250.48435127917185
2013,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1839,2385,4224,1408,4120,1778,2342,2349,1661.1235955056181,4010.123595505618,1623,531.5595505617978,1699.0921348314605,2154.5595505617976,94.93663815117466,39.325842696629216,55.610795454545446,51.007565117466804,12.584269662921349,38.42329545454545,20.2917228047566,56.29446545861726,177.1865168539326,566.3640449438202,553.7078651685393,3,170.70999999999998,34.639999999999986,146.462,117.1696,65.96000000000001,247.23706310823013
2014,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1860,2401,4261,1433,4120,1778,2342,2378.7857641311934,1675.6741573033707,4054.4599214345644,1775.168876482903,536.2157303370788,1713.9752808988765,2311.384606819982,95.15277919348895,39.325842696629216,55.82693649685974,54.24512102370292,12.584269662921352,41.66085136078157,19.424960871833512,68.98552863746453,180.33258426966293,576.4202247191012,563.5393258426966,2.9734822051639918,172.51,33.50999999999999,149.053,119.2424,82.26,230.0425548079267
2015,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1882,2416,4298,1458,4120,1778,2342,2405.465020576132,1690.2247191011236,4095.6897396772556,1792.307270233196,540.8719101123595,1728.858426966292,2333.1791803455553,95.29292088592963,39.325842696629216,55.967078189300416,54.285229882400074,12.584269662921347,41.70096021947873,23.509975062344143,74.31736602911873,183.47865168539326,586.476404494382,573.370786516854,2.9478737997256514,160.4,37.71000000000001,134.003,107.2024,79.66999999999999,204.8373696556773
2016,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1901,2429,4330,1483,4120,1778,2342,2414.6392447741064,1702.808988764045,4117.448233538151,1807.3297370195548,544.8988764044944,1741.7303370786517,2352.2286134240494,95.09118322259009,39.325842696629216,55.76534052596087,54.323986453211305,12.584269662921349,41.739716790289954,18.66190565683142,91.98210078038868,186.62471910112362,596.532584269663,583.2022471910112,2.9197572488199595,159.63,29.789999999999992,138.777,111.02159999999999,102.11999999999999,210.37166108444094
2017,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1922,2442,4364,1508,4120,1778,2342,2511.9045092838196,1716.1797752808989,4228.0842845647185,1915.761273209549,549.1775280898877,1755.4067415730335,2464.938801299437,96.88552439424194,39.325842696629216,57.559681697612724,56.483473906953186,12.584269662921349,43.899204244031836,10.25523560209425,95.01625173622128,189.77078651685395,606.5887640449438,593.0337078651686,2.8938992042440317,152.8,15.670000000000016,141.831,113.4648,107.81,202.83220442220383
2018,353170,Monteiro Lobato,não,1,1,0.71,0.627,0.826,0.692,1942,2456,4398,1533,4120,1778,2342,2467.2407045009786,1729.5505617977528,4196.791266298731,1947.9726027397262,553.4561797752809,1769.0831460674158,2501.4287825150072,95.42499468619215,39.325842696629216,56.099151989562934,56.87650710584373,12.584269662921349,44.29223744292238,17.716818399616667,94.08289687803408,192.91685393258427,616.6449438202247,602.8651685393259,2.868884540117417,166.96,29.579999999999984,146.25400000000002,117.00320000000002,110.08,205.69893531736545
2010,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,45978,2971,48949,14464,48949,45978,2971,50634.329231194686,4193.017906526548,54827.34713772123,24396.663509402653,8474.024889380531,14091.788993362832,32870.68839878318,112.00912610619469,8.566095132743362,103.44303097345133,67.1529314159292,17.311946902654867,49.840984513274336,30.56580565805659,13.033102805455107,2504,4164,1239,3.3841952433628317,3739.8,1143.1000000000004,2939.63,2351.704,306.5,330.11812532536766
2011,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,46950,2933,49883,14931,48949,45978,2971,52802.947893644094,4273.025235066371,57075.973128710466,25801.78213113656,8635.718473451327,14360.67560840708,34437.50060458788,114.41968832810872,8.566095132743362,105.85359319536536,69.0365467285205,17.311946902654864,51.72459982586564,25.64013436920403,35.08734353373955,2584.8467920353983,4298.443307522124,1279.0036642699115,3.3409014801419863,3855.05,988.44,3163.1420000000003,2530.5136,887.89,335.87379436459435
2012,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,48046,2903,50949,15413,48949,45978,2971,56393.300460650105,4364.339809181417,60757.64026983152,29221.381950301693,8820.26382743363,14667.56332964602,38041.64577773532,119.25187985992174,8.566095132743365,110.68578472717837,74.66612843772266,17.31194690265487,57.354181535067795,33.58283882470533,44.083906168193145,2668.290376106195,4437.204922566372,1320.2922428097347,3.3055861934730424,4442.120000000001,1491.7900000000004,3397.8670000000006,2718.293600000001,1198.33,318.5757837657003
2013,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,49165,2874,52039,15910,48949,45978,2971,58982.98472658705,4457.710246128318,63440.69497271537,32904.60967944688,9008.964048672566,14981.360342920354,41913.573728119445,121.90990405794764,8.566095132743362,113.34380892520429,80.54261943565297,17.311946902654864,63.2306725329981,31.69278942408332,48.59393953938624,2754.3307522123896,4580.284845132744,1362.8657356194692,3.270835952231301,4605.18,1459.5100000000002,3583.523,2866.8184,1393.1,298.37373330124086
2014,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,50304,2847,53151,16423,48949,45978,2971,61245.17591183097,4552.965224004425,65798.1411358354,34710.130609511056,9201.47289823009,15301.490873893807,43911.60350774114,123.79473788985229,8.566095132743364,115.22864275710893,82.61670242844188,17.311946902654867,65.30475552578702,27.67778195129121,53.14004244982051,2843.141039823009,4727.9709623893805,1406.8098036504425,3.236375814406625,4286.29,1186.35,3455.8450000000003,2764.6760000000004,1469.1499999999999,272.77536347144434
2015,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,51467,2821,54288,16953,48949,45978,2971,62940.52026190054,4650.361725663717,67590.88198756427,37536.95133604672,9398.309734513274,15628.818584070797,46935.261070559995,124.50427716542194,8.566095132743364,115.93818203267858,86.45605119098143,17.311946902654864,69.14410428832656,29.588292547961725,53.402259844055436,2934.89435840708,4880.551161504425,1452.2101078539824,3.2022650858255175,4048.02,1197.7400000000002,3209.602,2567.6816,1371.2,234.26063715893656
2016,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,52524,2789,55313,17442,48949,45978,2971,63853.18512785232,4738.164200774337,68591.34932862666,48190.3650957459,9575.757190265487,15923.902931415932,57766.12228601139,124.00583828146488,8.566095132743364,115.4397431487215,104.43498325169742,17.311946902654867,87.12303634904255,31.35320259306072,69.98929168407855,3019.549778761062,5021.327986725664,1494.0983130530974,3.1712532966402938,4414.860000000001,1384.2000000000007,3445.92,2756.7360000000003,1929.42,195.90797234201028
2017,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,53600,2759,56359,17945,48949,45978,2971,66751.41744218445,4827.765555862832,71579.18299804728,53168.09757592644,9756.840154867257,16225.032909292036,62924.937730793696,127.00577192293561,8.566095132743364,118.43967679019224,111.65020268420962,17.311946902654867,94.33825578155475,31.477240473802,77.75819843083005,3106.628871681416,5166.135232300885,1537.1857715707965,3.140651992198384,4615.429999999999,1452.8099999999995,3598.4629999999997,2878.7704,2238.48,185.4270359334789
2018,353180,Monte Mor,não,1,1,0.733,0.639,0.863,0.713,54693,2730,57423,18462,48949,45978,2971,67145.90640233994,4918.908808075222,72064.81521041517,54287.78258043549,9941.039269911505,16531.34485619469,64228.82185034699,125.49817183082592,8.566095132743364,116.93207669808257,111.85208339924245,17.311946902654867,94.54013649658758,29.12011691059393,80.79597255017669,3196.131637168142,5314.9728982300885,1581.4724834070798,3.1103347416314593,4584.7,1335.0699999999997,3650.151,2920.1208,2359.34,184.21112860546526
2010,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,27907,1209,29116,8793,29116,27907,1209,25751.749346070737,1258.2827248948026,27010.03207096554,25751.749346070737,367.5510064824292,1092.719208461276,26119.300352553168,92.76697372910269,4.321619470032981,88.4453542590697,89.70772205163198,1.2623677925622654,88.44535425906972,60.40493521952113,NA,111,330,380,3.3112703286705334,4368.6,2638.8500000000004,2521.405,2017.1240000000003,NA,268.25202479549694
2011,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,28277,1135,29412,9012,29116,27907,1209,25988.4327563249,1271.0747185261005,27259.507474850998,25988.4327563249,371.2876151484135,1103.828045035824,26359.72037147331,92.6815839618217,4.3216194700329815,88.35996449178872,89.62233228435097,1.2623677925622654,88.35996449178872,60.47318058116057,0,113.76458546571136,338.2190378710338,389.46434663937225,3.263648468708389,4100.76,2479.86,2364.858,1891.8864000000003,0,249.30564587900352
2012,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,28674,1071,29745,9236,29116,27907,1209,26778.8734300563,1285.4657113613102,28064.33914141761,26778.8734300563,375.4912998976459,1116.3254861821904,27154.364729953948,94.34977018462804,4.3216194700329815,90.02815071459506,91.29051850715733,1.2623677925622654,90.02815071459507,61.91550059883818,0,116.59228932105084,346.6257250085295,399.1447742522461,3.220550021654396,4350.09,2693.38,2464.724,1971.7792000000002,0,252.16402440483427
2013,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,29067,1014,30081,9466,29116,27907,1209,26588.60416226495,1299.986352780621,27888.590515045573,26588.60416226495,379.7328556806551,1128.935516888434,26968.337017945603,92.711646936756,4.321619470032981,88.39002746672301,89.65239525928527,1.2623677925622656,88.39002746672301,51.39952518726631,0,119.49573524394405,355.2575912657796,409.08449903332195,3.1777942108599198,4776.620000000001,2455.1600000000008,3058.0080000000003,2446.4064000000003,0,315.10131402382547
2014,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,29457,965,30422,9701,29116,27907,1209,26749.784558292962,1314.7230751734335,28064.507633466397,27376.977631172045,384.0375298532924,1141.7331968611397,27761.015161025338,92.25069894637564,4.321619470032981,87.92907947634265,91.25309039847919,1.2623677925622654,89.99072260591693,50.417284208328994,0,122.46229955646537,364.07710678949167,419.24030478789945,3.1359653643954233,4790.5,2415.2400000000002,3099.832,2479.8656,0,310.2128556838551
2015,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,29844,922,30766,9942,29116,27907,1209,27337.240394286866,1329.589446150347,28666.829840437214,27337.240394286866,388.3800750597066,1154.6434663937223,27725.620469346573,93.1769805643802,4.321619470032981,88.85536109434722,90.11772888690949,1.2623677925622654,88.85536109434723,2.5700883284912526,0,125.50460593654043,373.121801432958,429.65540771067896,3.094548380607524,2732.98,70.24000000000024,2683.812,2147.0496,0,268.9704404317913
2016,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,30190,883,31073,10153,29116,27907,1209,27336.160346695557,1342.856817923348,28679.017164618905,28174.730424505073,392.2555441828727,1166.1651313544864,28566.985968687946,92.29561730318574,4.32161947003298,87.97399783315275,91.9350753666783,1.2623677925622654,90.67270757411605,0,110.25010533044701,128.1682019788468,381.0406004776527,438.77402479244853,3.0604747365310745,2064.9300000000003,0,2064.9300000000003,1651.9440000000004,1821.27,200.7949102090762
2017,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,30533,850,31383,10369,29116,27907,1209,28486.52676246504,1356.2538382804503,29842.78060074549,28486.52676246504,396.1688843398158,1177.7993858751279,28882.695646804856,95.09218558055473,4.321619470032981,90.77056611052174,92.03293390308401,1.2623677925622656,90.77056611052176,3.981122242168047,82.38196378311568,130.89491641078132,389.1470487888093,448.1087228477198,3.026617803066834,2763.04,110,2686.04,2148.832,1770.25,258.33313271194083
2018,353190,Morro Agudo,não,1,1,0.712,0.604,0.836,0.716,30875,821,31696,10589,29116,27907,1209,28954.14184531117,1369.7805072216534,30323.922352532823,28954.14184531117,400.12009553053565,1189.5462299556464,29354.261940841705,95.67113311626963,4.32161947003298,91.34951364623664,92.61188143879892,1.2623677925622654,91.34951364623666,49.19256255148135,87.17744565163031,133.6721255544183,397.40361651313543,457.6162856817923,2.993294928699594,3812.06,1875.25,2499.3849999999998,1999.5079999999998,1743.12,236.49915696241587
2010,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,10051,1718,11769,3519,11769,10051,1718,9488.108269394714,2173.87041773231,11661.978687127024,8969.72378516624,1508.331628303495,1150.4791133844842,10478.055413469734,99.09065075305485,18.47115657857346,80.61949417448139,89.03097470872406,12.816140949133276,76.21483375959079,39.21049846544608,74.72102691269784,450.99999999999994,344,650,3.3444160272804773,944.9,370.5,685.55,548.4399999999999,409.8,209.39543101520175
2011,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,10233,1671,11904,3600,11769,10051,1718,9716.151824936387,2198.8064791133843,11914.958304049771,9338.86509702458,1525.633418584825,1163.6760443307758,10864.498515609404,100.09205564557939,18.471156578573456,81.62089906700594,91.26762865935319,12.816140949133276,78.45148771021992,37.43350331105925,79.9416927431562,461.3810741687979,351.9181585677749,664.9616368286445,3.3066666666666666,998.1700000000001,373.6500000000001,736.615,589.292,471.09,216.09941536838554
2012,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,10432,1628,12060,3683,11769,10051,1718,9899.631921371765,2227.6214833759586,12127.253404747724,9523.540447895457,1545.6265984654729,1178.9258312020459,11069.16704636093,100.55765675578543,18.471156578573456,82.08650017721197,91.78413802952679,12.816140949133272,78.96799708039352,26.408692156723657,85.9747686961264,472.0184711565785,360.03182722364306,680.2926967888604,3.2745044800434426,845.8199999999999,223.37,689.4609999999999,551.5687999999999,474.21,198.34369968920169
2013,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,10630,1586,12216,3768,11769,10051,1718,10043.004829095153,2256.4364876385334,12299.441316733686,9656.89944051219,1565.619778346121,1194.1756180733162,11222.519218858311,100.68304941661499,18.471156578573456,82.21189283804154,91.8673806389842,12.816140949133276,79.05123968985093,28.880702182669587,85.90565242607452,482.9121909633418,368.3410059676044,695.9931798806479,3.2420382165605095,901.19,260.2700000000001,719.001,575.2008,494.13,203.98532319398146
2014,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,10829,1545,12374,3855,11769,10051,1718,10188.006790586232,2285.62091503268,12473.627705618912,9797.703314691864,1585.8692810457517,1209.6209150326797,11383.572595737616,100.8051374302482,18.47115657857346,82.33398085167474,91.99589943217728,12.816140949133276,79.17975848304401,32.62344929647485,88.11849070512771,494.0622335890878,376.845694799659,712.0630861040069,3.209857328145266,864.93,282.16999999999996,667.411,533.9288,470.48999999999995,186.62774621163746
2015,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,11030,1505,12535,3942,11769,10051,1718,10307.64690221959,2315.3594771241833,12623.006379343773,9935.065052248548,1606.503267973856,1225.359477124183,11541.568320222405,100.70208519620083,18.47115657857346,82.23092861762737,92.07473729734666,12.816140949133276,79.25859634821339,31.94067028985507,88.81046476018255,505.2122762148337,385.35038363171356,728.1329923273657,3.179857940131913,794.88,253.89,617.157,493.72560000000004,438.47999999999996,170.18923248094208
2016,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,11211,1463,12674,4022,11769,10051,1718,10433.027466187876,2341.0343847684,12774.061850956276,10061.361244397727,1624.3177038931512,1238.9474282466608,11685.678948290879,100.78950489944987,18.471156578573456,82.31834832087641,92.20198002438755,12.816140949133276,79.38583907525428,30.57142510583069,109.19140681664561,515.4651889741403,393.17078715544187,742.9099175902245,3.1511685728493286,824.43,252.03999999999996,648.002,518.4016,566.05,176.45206270612852
2017,353200,Morungaba,sim,0.8662595419847329,0.8673997412677878,0.715,0.627,0.802,0.726,11392,1423,12815,4104,11769,10051,1718,10487.09231247117,2367.0787155441885,12854.171028015358,10137.95534174213,1642.388462631429,1252.7308894572323,11780.343804373559,100.3056654546653,18.47115657857346,81.83450887609185,91.92620994438985,12.816140949133276,79.11006899525658,30.51753042345591,109.42717048384303,525.9744245524296,401.18670076726346,758.0562659846547,3.1225633528265107,829.13,253.02999999999997,652.009,521.6072,570.7800000000001,176.20180472113753
